hs_code,name,category,tariff_rate,vat,parent_directory_code,parent_directory_name,section_code,section_name
5702.20,- أغطية أرضيات من ألياف جوز الهند,- أغطية أرضيات من ألياف جوز الهند,20 %,11 %,57,سجاد وأغطية أرضيات أخرى من مواد نسجية,11,مواد نسجية ومصنوعاتها
5702.31,-- من صوف أو من وبر ناعم,-- من صوف أو من وبر ناعم,20 %,11 %,57,سجاد وأغطية أرضيات أخرى من مواد نسجية,11,مواد نسجية ومصنوعاتها
5702.32,-- من مواد نسجية تركيبية أو اصطناعية,-- من مواد نسجية تركيبية أو اصطناعية,20 %,11 %,57,سجاد وأغطية أرضيات أخرى من مواد نسجية,11,مواد نسجية ومصنوعاتها
5702.39,-- من مواد نسجية أخر,-- من مواد نسجية أخر,20 %,11 %,57,سجاد وأغطية أرضيات أخرى من مواد نسجية,11,مواد نسجية ومصنوعاتها
5702.41,-- من صوف أو من وبر ناعم,-- من صوف أو من وبر ناعم,20 %,11 %,57,سجاد وأغطية أرضيات أخرى من مواد نسجية,11,مواد نسجية ومصنوعاتها
5702.42,-- من مواد نسجية تركيبية أو اصطناعية,-- من مواد نسجية تركيبية أو اصطناعية,20 %,11 %,57,سجاد وأغطية أرضيات أخرى من مواد نسجية,11,مواد نسجية ومصنوعاتها
5702.49,-- من مواد نسجية أخر,-- من مواد نسجية أخر,20 %,11 %,57,سجاد وأغطية أرضيات أخرى من مواد نسجية,11,مواد نسجية ومصنوعاتها
5702.50,- غيرها، غير مخملية، غير جاهزة,- غيرها، غير مخملية، غير جاهزة,20 %,11 %,57,سجاد وأغطية أرضيات أخرى من مواد نسجية,11,مواد نسجية ومصنوعاتها
5702.91,-- من صوف أو من وبر ناعم,-- من صوف أو من وبر ناعم,20 %,11 %,57,سجاد وأغطية أرضيات أخرى من مواد نسجية,11,مواد نسجية ومصنوعاتها
5702.92,-- من مواد نسجية تركيبية أو اصطناعية,-- من مواد نسجية تركيبية أو اصطناعية,20 %,11 %,57,سجاد وأغطية أرضيات أخرى من مواد نسجية,11,مواد نسجية ومصنوعاتها
5702.99,-- من مواد نسجية أخر,-- من مواد نسجية أخر,20 %,11 %,57,سجاد وأغطية أرضيات أخرى من مواد نسجية,11,مواد نسجية ومصنوعاتها
5703.10,- من صوف أو من وبر ناعم,- من صوف أو من وبر ناعم,20 %,11 %,57,سجاد وأغطية أرضيات أخرى من مواد نسجية,11,مواد نسجية ومصنوعاتها
5703.20,- من نايلون أو من بولياميدات أخرى,- من نايلون أو من بولياميدات أخرى,20 %,11 %,57,سجاد وأغطية أرضيات أخرى من مواد نسجية,11,مواد نسجية ومصنوعاتها
5703.30,- من مواد نسجية تركيبية أخر أو من مواد نسجية اصطناعية,- من مواد نسجية تركيبية أخر أو من مواد نسجية اصطناعية,20 %,11 %,57,سجاد وأغطية أرضيات أخرى من مواد نسجية,11,مواد نسجية ومصنوعاتها
5703.90,- من مواد نسجية أخر,- من مواد نسجية أخر,20 %,11 %,57,سجاد وأغطية أرضيات أخرى من مواد نسجية,11,مواد نسجية ومصنوعاتها
5704.10,- مربعات لا تتجاوز مساحة سطحها 0.3 م²,- مربعات لا تتجاوز مساحة سطحها 0.3 م²,20 %,11 %,57,سجاد وأغطية أرضيات أخرى من مواد نسجية,11,مواد نسجية ومصنوعاتها
5704.20,- مربعات تزيد مساحة سطحها عن 0.3 م² ولا تتجاوز 1 م²,- مربعات تزيد مساحة سطحها عن 0.3 م² ولا تتجاوز 1 م²,20 %,11 %,57,سجاد وأغطية أرضيات أخرى من مواد نسجية,11,مواد نسجية ومصنوعاتها
5704.90,- غيرها,- غيرها,20 %,11 %,57,سجاد وأغطية أرضيات أخرى من مواد نسجية,11,مواد نسجية ومصنوعاتها
5705.00,سجاد آخر وأغطية أرضيات أخرى، من مواد نسجية، وإن كانت جاهزة.,سجاد آخر وأغطية أرضيات أخرى، من مواد نسجية، وإن كانت جاهزة.,20 %,11 %,57,سجاد وأغطية أرضيات أخرى من مواد نسجية,11,مواد نسجية ومصنوعاتها
5801.10,- من صوف أو من وبر ناعم,- من صوف أو من وبر ناعم,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5801.21,"-- نسج قطيفة و""بلوش"" باللحمة، غير مقصوصة الأوبار","-- نسج قطيفة و""بلوش"" باللحمة، غير مقصوصة الأوبار",0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5801.22,"-- نسج قطيفة و""بلوش "" باللحمة مقصوصة ومضلعة (كورد روي)","-- نسج قطيفة و""بلوش "" باللحمة مقصوصة ومضلعة (كورد روي)",0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5801.23,"-- نسج أخرى قطيفة و""بلوش"" باللحمة","-- نسج أخرى قطيفة و""بلوش"" باللحمة",0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5801.26,-- نسج من خيوط قطيفية (شينيل),-- نسج من خيوط قطيفية (شينيل),0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5801.27,"-- نسج قطيفة و""بلوش""، بالسداة","-- نسج قطيفة و""بلوش""، بالسداة",0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5801.31,"-- نسج قطيفة و""بلوش"" باللحمة، غير مقصوصة","-- نسج قطيفة و""بلوش"" باللحمة، غير مقصوصة",0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5801.32,"-- نسج قطيفة و""بلوش"" باللحمة، مقصوصة ومضلعة (كورد روي)","-- نسج قطيفة و""بلوش"" باللحمة، مقصوصة ومضلعة (كورد روي)",0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5801.33,"-- نسج أخرى قطيفة و""بلوش"" باللحمة","-- نسج أخرى قطيفة و""بلوش"" باللحمة",0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5801.36,-- نسج من خيوط قطيفية (شينيل),-- نسج من خيوط قطيفية (شينيل),0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5801.37,"-- نسج قطيفة و""بلوش""، بالسداة","-- نسج قطيفة و""بلوش""، بالسداة",0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5801.90,- من مواد نسجية أخر,- من مواد نسجية أخر,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5802.11,-- غير مقصورة,-- غير مقصورة,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5802.19,-- غيرها,-- غيرها,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5802.20,- نسج مزردة من النوع الإسفنجي، من مواد نسجية أخر,- نسج مزردة من النوع الإسفنجي، من مواد نسجية أخر,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5802.30,- أقمشة ذات عفارات من مواد نسجية,- أقمشة ذات عفارات من مواد نسجية,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5803.00,نسج بعقدة غزية، غير الأصناف الداخلة في البند 58.06.,نسج بعقدة غزية، غير الأصناف الداخلة في البند 58.06.,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5804.10,- تول وتول بوبينو وأقمشة شبكية أخرى,- تول وتول بوبينو وأقمشة شبكية أخرى,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5804.21,-- من ألياف تركيبية أو اصطناعية,-- من ألياف تركيبية أو اصطناعية,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5804.29,-- من مواد نسجية أخر,-- من مواد نسجية أخر,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5804.30,- مسننات يدوية الصنع,- مسننات يدوية الصنع,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5805.00,ديابيج يدوية النسج (من أنواع غوبلان وفلاندر وأوبوسون وبوفيه وما يماثلها) وديابيج مشغولة بالإبرة (بالغرزة الصغيرة أو بالغرزة المتقاطعة مثلا)، وإن كانت جاهزة.,ديابيج يدوية النسج (من أنواع غوبلان وفلاندر وأوبوسون وبوفيه وما يماثلها) وديابيج مشغولة بالإبرة (بالغرزة الصغيرة أو بالغرزة المتقاطعة مثلا)، وإن كانت جاهزة.,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5806.10,- شرائط من قطيفة أو بلوش أو من نسج من خيوط قطيفية أو من نسج مزردة من النوع الإسفنجي,- شرائط من قطيفة أو بلوش أو من نسج من خيوط قطيفية أو من نسج مزردة من النوع الإسفنجي,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5806.20,- شرائط أخر، تحتوى على %5 أو أكثر وزنا من خيوط تركيبية ممغّطة أو خيوط مطاط,- شرائط أخر، تحتوى على %5 أو أكثر وزنا من خيوط تركيبية ممغّطة أو خيوط مطاط,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5806.31.10,"--- شرائط واردة لفات ومعدة صراحة لصناعة الستائر من نوع ""فنيسيان""","--- شرائط واردة لفات ومعدة صراحة لصناعة الستائر من نوع ""فنيسيان""",0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5806.31.90,--- غيرها,--- غيرها,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5806.32.10,"--- شرائط واردة لفات ومعدة صراحة لصناعة الستائر من نوع ""فنيسيان""","--- شرائط واردة لفات ومعدة صراحة لصناعة الستائر من نوع ""فنيسيان""",0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5806.32.90,--- غيرها,--- غيرها,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5806.39.10,--- أحزمة من جوت من الأنواع المعدة للاستعمال في تنجيد المفروشات,--- أحزمة من جوت من الأنواع المعدة للاستعمال في تنجيد المفروشات,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5806.39.90,--- غيرها,--- غيرها,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5806.40,- شرائط بدون لحمة من خيوط أو الياف متوازية ومجمعة بمادة لاصقة (بولدوك),- شرائط بدون لحمة من خيوط أو الياف متوازية ومجمعة بمادة لاصقة (بولدوك),0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5807.10,- منسوجة,- منسوجة,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5807.90,- غيرها,- غيرها,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5808.10,- ضفائر أثوابا,- ضفائر أثوابا,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
5808.90,- غيرها,- غيرها,0 %,11 %,58,نسج خاصة; مسننات; مطرزات,11,مواد نسجية ومصنوعاتها
